MicrosigaPN;OraclePN;PT Description;NCM;IPI;PIS;COFINS;Fator 18;Fator 12;Fator 7;Fator 4
VM00398;1FVM00398;SILENCIADOR PARA TBI 15HP                         ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
VM00399;1FVM00399;MOTO VENTILADOR CENTRIFUGO 15HP                   ;84145990;;;;;;;
VM00400;1FVM00400;VENTILADOR CENTRIFUGO 7,5HP                       ;84145990;;;;;;;
VM00401;1FVM00401;MOTO VENTILADOR CENTRIFUGO 15HP                   ;84145990;;;;;;;
VM00402;1FVM00402;MOTO-VENTILADOR CENTRIFUGO 10HP                   ;84145990;;;;;;;
VM00403;1FVM00403;FAN MOTOR 5HP                                     ;84145990;;;;;;;
VM00404;1FVM00404;MOTOR TRIF. 0,33 CV                               ;85015210;;;;;;;
VM00405;1FVM00405;VENTILADOR CENTRIFUGO TBI 7,5                     ;84145990;;;;;;;
VM00406;1FVM00406;VENTILADOR K10 7,5HP 220V                         ;84145990;;;;;;;
VM00407;1FVM00407;MOTO VENTILADOR CENTRIFUGO 10HP                   ;84145990;;;;;;;
VM00408;1FVM00408;MOTO VENTILADOR CENTRIFUGO 380V                   ;84145990;;;;;;;
VM00409;1FVM00409;VENTILADOR K5 3HP 380V 50HZ                       ;84145990;;;;;;;
VM00410;1FVM00410;VENTILADOR CENTRIFUGO DW5 6-1 7,5                 ;84145990;;;;;;;
VM00411;1FVM00411;VENTILADOR CENTRIFUGO 100HP - 380V                ;84145990;;;;;;;
VM00412;1FVM00412;VENTILADOR CENTRIFUGO  50HP                       ;84145990;;;;;;;
VM00413;1FVM00413;TBI 20HP POLVOTEK VALENZUELA                      ;84145990;;;;;;;
VM00414;1FVM00414;TBI 10HP COIM                                     ;84145990;;;;;;;
VM00415;1FVM00415;TBI 7,5HP ETHOS                                   ;84145990;;;;;;;
VM00416;1FVM00416;TBI 15HP AGROMAVE                                 ;84145990;;;;;;;
VM00417;1FVM00417;TBI 15HP RD ROSSATO                               ;84145990;;;;;;;
VM00418;1FVM00418;MOTO VENTILADOR CENTRIFUGO 15HP                   ;84145990;;;;;;;
VM00419;1FVM00419;MOTO-VENTILADOR CENTRIFUGO 10HP CUTLITE DFO 3-12 L;84145990;;;;;;;
VM00420;1FVM00420;VENTILADOR CENTRIFUGO TBI 7,5                     ;84145990;;;;;;;
VM00421;1FVM00421;TBI 25HP -  BRIDGESTONE CAMACARI - BA             ;84145990;;;;;;;
VM00422;1FVM00422;VENTILADOR CENTRIFUGO 150HP - BRIDGESTONE         ;84145990;;;;;;;
VM00423-01;1FVM00423-01;VENTILADOR CENTRIFUGO  125HP LYONDELLBASELL       ;84145990;;;;;;;
VM00423-02;1FVM00423-02;MOTOR ELETRICO TRIFASICO 125 CV LYONDELLBASELL    ;85015310;;;;;;;
VM00424;1FVM00424;VENTILADOR CENTRIFUGO 12,5HP                      ;84145990;;;;;;;
VM00425;1FVM00425;VENTILADOR CENTRIFUGO 6HP                         ;84145990;;;;;;;
VM00426;1FVM00426;VENTILADOR K10                                    ;84145990;;;;;;;
VM00427;1FVM00427;PWR 5 HP - GMINING - BRAZAURO                     ;84145990;;;;;;;
VM00428;1FVM00428;PWR 3HP - PREMIER TECH INOX                       ;84145990;;;;;;;
VM00429;1FVM00429;MOTO VENTILADOR CENTRIFUGO 15HP -PAINCO           ;84145990;;;;;;;
VM00430;1FVM00430;FAN MOTOR 5HP - ENERGREEN BIOSIDUS                ;84145990;;;;;;;
VM00431;1FVM00431;MOTOR TRIF. 0,33 CV ENERGREEN BIOSIDUS            ;85015210;;;;;;;
VM00432;1FVM00432;VENTILADOR CENTRIFUGO 25HP                        ;84145990;;;;;;;
VM00433;1FVM00433;TBI 25HP - MIRACEMA                               ;84145990;;;;;;;
VM00434;1FVM00434;VENTILADOR CENTRIFUGO 20HP                        ;84145990;;;;;;;
VM00435;1FVM00435;PWR 30 HP -  ALS                                  ;84145990;;;;;;;
VM00436;1FVM00436;VENTILADOR K10 7,5HP                              ;84145990;;;;;;;
VM00437;1FVM00437;VENTILADOR CENTRIFUGO - 20HP                      ;84145990;;;;;;;
VM00438;1FVM00438;VENTILADOR CENTRIFUGO 6HP                         ;84145990;;;;;;;
VM00439;1FVM00439;VENTILADOR CENTRIFUGO 6HP                         ;84145990;;;;;;;
VM00440;1FVM00440;VENTILADOR K10 7,5HP PENTALASER                   ;84145990;;;;;;;
VM00441;1FVM00441;VENTILADOR CENTRIFUGO - GE CELMA                  ;84145990;;;;;;;
VM00441-01;1FVM00441-01;MOTORES DE 70CV - GE CELMA                        ;85015210;;;;;;;
VM00442;1FVM00442;PWR 15 HP - LYONDELLBASELL - COLORTECH            ;84145990;;;;;;;
VM00442-01;1FVM00442-01;MOTOR ELETRICO TRIFASICO 15 CV  DFEP8 LYONDELLBASE;85015310;;;;;;;
VM00443;1FVM00443;PWR 10 HP -  LYONDELLBASELL - COLORTECH           ;84145990;;;;;;;
VM00444;1FVM00444;PWR 10 HP -  LYONDELLBASELL - COLORTECH           ;84145990;;;;;;;
VM00445;1FVM00445;PWR 10 HP -  LYONDELLBASELL - COLORTECH           ;84145990;;;;;;;
VM00447;1FVM00447;VENTILADOR CENTRIFUGO 250CV GOLDEN                ;84145990;;;;;;;
VM00447-01;1FVM00447-01;MOTOR DE 50CV - GE CELMA                          ;85015210;;;;;;;
VM00447-02;1FVM00447-02;MOTOR 50 HP - GE CELMA                            ;85015210;;;;;;;
VM00448;1FVM00448;VENTILADOR CENTRIFUGO LIBBS 20CV 60HZ             ;84145990;;;;;;;
VM00449;1FVM00449;ATENUADOR DE RUIDO                                ;84149039;;;;;;;
VM00450;1FVM00450;VENTILADOR CENTRIFUGO TBI 7,5 - BRASLAB DFO 2-4   ;84145990;;;;;;;
VM00451;1FVM00451;VENTILADOR CENTRIFUGO 50HP                        ;84145990;;;;;;;
VM00452;1FVM00452;PWR 5HP - GE CELMA                                ;84145990;;;;;;;
VM00453;1FVM00453;VENTILADOR CENTRIFUGO 40 HP                       ;84145990;;;;;;;
VM00454;1FVM00454;TBI 10HP - IRBAS                                  ;84145990;;;;;;;
VM00455;1FVM00455;MOTO-VENTILADOR CENTRIFUGO 10HP CUTLITE DFO 3-12 L;84145990;;;;;;;
VM00456;1FVM00456;MOTO-VENTILADOR CENTRIFUGO 10HP CUTLITE DFO 3-12 L;84145990;;;;;;;
VM00457;1FVM00457;VENTILADOR CENTRIFUGO TBI 7,5                     ;84145990;;;;;;;
VM00458;1FVM00458;PWR 1,5 HP GERICKE                                ;84145990;;;;;;;
VM00459;1FVM00459;PWR 5 HP -CHIESI -DFO 3-3                         ;84145990;;;;;;;
VM00460;1FVM00460;MOTO VENTILADOR CENTRIFUGO 15HP -PAINCO           ;84145990;;;;;;;
VM00471;1FVM00471;TBR 5HP - CCW 360 - ESQUERDO - SAIDA PARA CIMA    ;84145990;;;;;;;
VM00472;1FVM00472;TRB 5HP -CW 90 -ESQUERDA - SAIDA PARA FRENTE      ;84145990;;;;;;;
VM00473;1FVM00473;VENTILADOR CENTRIFUGO - GE CELMA                  ;84145990;;;;;;;
VM00474;1FVM00474;MOTO VENTILADOR CENTRIFUGO 15HP -PAINCO           ;84145990;;;;;;;
VM00475;1FVM00475;VENTILADOR TBI 7,5 HP LUXOTICA                    ;84145990;;;;;;;
VM00476;1FVM00476;PWR 3HP - DONALDSON FEIRA                         ;84145990;;;;;;;
VM00476-01;1FVM00476-01;CONE VENTILADOR 3HP - DONALDSON FEIRA             ;84149020;;;;;;;
VM00477;1FVM00477;MOTO-VENTILADOR CENTRIFUGO 20 HP                  ;84145990;;;;;;;
VM00478;1FVM00478;TBI 5 HP - CPV-4X2 CARGILL PRIMAVERA DO LESTE     ;84145990;;;;;;;
VM00478-01;1FVM00478-01;MOTOR ELETRICO TRIFASICO 5 HP - CPV-4X2 CARGILL PR;85015210;;;;;;;
VM00479;1FVM00479;VENTILADOR KS1 60HZ - SA-F20VF CARGILL            ;84145990;;;;;;;
VM00480;1FVM00480;VENTILADOR KS1 60HZ INOX -  SA-F20VF CARGILL      ;84145990;;;;;;;
VM00481;1FVM00481;TBI 7,5HP - DFE 2-4 VIDARA                        ;84145990;;;;;;;
VM00482;1FVM00482;MOTO VENTILADOR CENTRIFUGO 15HP - CUTLITE         ;84145990;;;;;;;
VM00483;1FVM00483;VENTILADOR TBI 10 HP PENTALASER                   ;84145990;;;;;;;
VM00484;1FVM00484;TBI 10HP - SEVEN STEEL                            ;84145990;;;;;;;
VM00485;1FVM00485;VENTILADOR CENTRIFUGOS 12,5HP 380V 3  60HZ - EMS ;84145990;;;;;;;
VM00486;1FVM00486;TBI 20HP 380V 3 60HZ - VOLPATO                   ;84145990;;;;;;;
VM00487;1FVM00487;TBI 20HP 380V 3 60HZ  - VALE                     ;84145990;;;;;;;
VM00488;1FVM00488;VENTILADOR TBI 7,5CV 380V 60HZ RLS 355            ;84145990;;;;;;;
VM00489;1FVM00489;VENTILADOR TBI 30CV 380V-60HZ                     ;84145990;;;;;;;
VM00490;1FVM00490;POWER PACK 3HP 380V - JASMINE                     ;84145990;;;;;;;
VM00491;1FVM00491;CAIXA DE PASSAGEM - JASMINE                       ;85381000;;;;;;;
VM00492;1FVM00492;CHAVE DE ACIONAMENTO - JASMINE                    ;90261029;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
VM00493;1FVM00493;VENTILADOR TBI 10HP INTERCAST                     ;84145990;;;;;;;
VM00494;1FVM00494;VENTILADOR TBI 20HP 380V 50HZ - CERRO             ;84145990;;;;;;;
VM00495;1FVM00495;VENTILADOR CENTIFRUGO 75 HP                       ;84145990;;;;;;;
VM00496;1FVM00496;VENTILADOR CENTIFRUGO 15 HP                       ;84145990;;;;;;;
VM00497;1FVM00497;VENT 4HP 2P 60HZ IR 3 PREMIUM WEG                 ;84145990;;;;;;;
VM00498;1FVM00498;VENT 5HP 2P 60HZ IR 3 PREMIUM WEG                 ;84145990;;;;;;;
VM00499;1FVM00499;VENTILADOR TBI 380V - 60HZ - 7,5HP DURR           ;84145990;;;;;;;
VM00500;1FVM00500;VENTILADOR TBI 15 HP - 440V                       ;84145990;;;;;;;
VM00501;1FVM00501;MOTOR EX 1.5 HP 380V 143/5T                       ;85015210;;;;;;;
VM00502;1FVM00502;VENTILADOR TBI 15 HP - 380V - CUT                 ;84145990;;;;;;;
VM00503;1FVM00503;TBI 7,5HP 380V 3 - 60HZ                           ;84145990;;;;;;;
VM00504;1FVM00504;VENTILADOR TBI 5HP                                ;84145990;;;;;;;
VM00505;1FVM00505;VENTILADOR TBI 15HP                               ;84145990;;;;;;;
VM00506;1FVM00506;VENTILADOR TBI15                                  ;84145990;;;;;;;
VM00507;1FVM00507;VENTILADOR TBI 15HP                               ;84145990;;;;;;;
VM00508;1FVM00508;VENTILADOR TBI 25                                 ;84145990;;;;;;;
VM00509;1FVM00509;VENTILADOR TBI 25 HP PROMETEON                    ;84145990;;;;;;;
VM00510;1FVM00510;VENTILADOR TBI 7,5                                ;84145990;;;;;;;
VM00515;1FVM00515;VENTILADOR CENTRIFUGO TBI 7,5HP                   ;84145990;;;;;;;
VM00517;1FVM00517;VENTILADOR CENTRIFUGO TBI 15HP                    ;84145990;;;;;;;
VM3538;1FVM3538;MOTOR DE CORRENTE ALTERNADA 372 WATTS             ;85015110;;;;;;;
VR 707762;1FVR 707762;FERRAMENTA DE INJECAO 0707762                     ;84807990;;;;;;;
VR 710382;1FVR 710382;FERRAMENTA PARA INJECAO 710382                    ;84807990;;;;;;;
VR 710383;1FVR 710383;FERRAMENTA INJECAO COM 0710383                    ;84807990;;;;;;;
VR 710384;1FVR 710384;FERRAMENTAL PARA INJEC 0710384                    ;84807990;;;;;;;
VTK-12-M;1TVTK12-M;KIT DE TESTE PARA VERNIZ                          ;90273020;;;;;;;
VTV12A;1FVTV12A;SENSOR DE VIBRACAO                                ;90318099;;;;;;;
W.312;1FW.312;ARUELA 5/16                                       ;74153300;;;;;;;
WFB004;1FWFB004;MANGA FILTRANTE EM POLIESTER 550 G/M2 1.52M       ;59119000;;;;;;;
WFB006;1FWFB006;BAG DALAMATIC 0.7 M TEFLON ON POLYESTER  W 495 MM ;59119000;;;;;;;
WFB007;1FWFB007;BAG DALAMATIC 1.00 M TEFLON ON POLYESTER  W 495 MM;59119000;;;;;;;
WFB008;1FWFB008;BAG DALAMATIC 1.25 M TEFLON ON POLYESTER  W 495 MM;59119000;;;;;;;
WFP001;1FWFP001;ELEMENTO FILTRANTE 20X24X12                       ;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
WFP002;1FWFP002;ELEMENTO FILTRANTE 24X24X12                       ;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
WFP005;1FWFP005;ELEMENTO FILTRANTE PARA GASES                     ;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
WFP005PR;1FWFP005PR;ELEMENTO FILTRANTE PARA GASES                     ;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
WFP006;1FWFP006;FILTRO PAINEL                                     ;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
X002102016170;X002102-016-170;INDICADOR DE RESTRICAO                            ;84798999;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
X002102016192PR;1FX002102-016-192;BN68258 INDICADOR DE RESTRICAO                    ;84798999;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
X002103016170;X002103-016-170;INDICADOR DE RESTRICAO;84798999;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
X002225016150;X002225-016-150;INDICADOR DE RESTRICAO                            ;84798999;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
X002251016149;X002251-016-149;INDICADOR DE RESTRICAO                            ;84798999;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
X002252016150;X002252-016-150;INDICADOR DE RESTRICAO                            ;84798999;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
X002252016170;X002252 016170;INDICADOR DE RESTRICAO VISUAL                     ;84798999;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
X002254016150;X002254-016-150;INDICADOR DE RESTRICAO                            ;84798999;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
X002275016170;X002275-016-170;INDICADOR DE RESTRICAO;84798999;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
X002277;X002277-016-150;INDICADOR DE RESTRICAO 62MBAR 1/8-27              ;84798999;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
X002277016170;X002277-016-170;INDICADOR DE RESTRICAO                            ;84798999;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
X002278016150;X002278-016-150;INDICADOR DE RESTRICAO;84798999;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
X002351016170;X002351-016-170;INDICADOR DE RESTRICAO                            ;84798999;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
X002352016170;X002352-016-170;INDICADOR DE RESTRICAO                            ;84798999;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
X002354016170;X002354-016-170;INDICADOR DE RESTRICAO VISUAL                     ;84798999;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
X002730016700;X002730-016-700;MANOMETRO                                         ;90262010;0;1,65;7,6;0,7986;0,7986;0,844;0,8712
X004484016122;X004484-016-002;ABRACADEIRA DE ACO                                ;73269090;0,05;1,65;7,6;0,7442;0,7986;0,844;0,8712
X004816016150;X004816-016-150;INDICADOR DE RESTRICAO                            ;84798999;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
X006244016140;X006244-016-140;ELEMENTO FILTRANTE DE AR                          ;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
X006251016140;X006251-016-140;CONJUNTO DE ELEMENTO FILTRANTE                    ;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
X007305016150;X007305-016-150;1529257 - INDICADOR ELETRICO                      ;85437099;0,065;1,65;7,6;0,7442;0,7986;0,844;0,8712
X007305016955;REX007305-016-955;INDICADOR ELETRICO                                ;85437099;0,065;1,65;7,6;0,7442;0,7986;0,844;0,8712
X007349016192PR;1FX007349-016-192;87048419  INDICADOR DE RESTRICAO                  ;85437099;0,065;1,65;7,6;0,7442;0,7986;0,844;0,8712
X007349016700;X007349-016-700;INDICADOR DE RESTRICAO;85437099;0,065;1,65;7,6;0,7442;0,7986;0,844;0,8712
X007633387194;X007633-387-194;387810A1 Conj filtro de ar completo               ;84213100;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
X007784016192PR;1FX007784-016-192;84373300 - ABRACADEIRA METALICA                   ;73269090;0,05;1,65;7,6;0,7442;0,7986;0,844;0,8712
X007784016193PR;1FX007784-016-193;86643883 ABRACADEIRA METALICA                     ;73269090;0,05;1,65;7,6;0,7442;0,7986;0,844;0,8712
X007784016609;X007784-016-609;84373300 - ABRACADEIRA METALICA                   ;73269090;0,05;1,65;7,6;0,7442;0,7986;0,844;0,8712
X007824;X007824-016-609;BRACADEIRA DE VEDACAO, 4 POL (102 MM)             ;73269090;0,05;1,65;7,6;0,7442;0,7986;0,844;0,8712
X009230306140;X009230-306-140;KIT FILTRO DE AR COMPLETO                         ;84213100;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
X009254016170;X009254-016-170;87631670 INDICADOR DE RESTRICAO ELETRICO          ;85437099;0,065;1,65;7,6;0,7442;0,7986;0,844;0,8712
X009254016192PR;1FX009254-016-192;87631670 INDICADOR DE RESTRICAO                   ;85437099;0,065;1,65;7,6;0,7442;0,7986;0,844;0,8712
X009329016140;X009329-016-140;MALETA PORTATIL P/ ANALISE OLEO                   ;90309090;0,0325;1,65;7,6;0,7442;0,7986;0,844;0,8712
X011431083140;X011431-083-140;CONJUNTO BOMBA E FILTRO DE OLEO DIESEL            ;84212990;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
X011448016609;X011448-016-609;CONJUNTO DE FILTRO DE OLEO DIESEL                 ;84212990;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
X011449016609;X011449-016-609;CONJUNTO DE FILTRO DE OLEO DIESEL                 ;84212990;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
X011450016140;X011450-016-609;CONJUNTO DE FILTRO DE OLEO DIESEL                 ;84212990;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
X011553016955;X011553 016955;INDICADOR DE RESTRICAO                            ;85437099;0,065;1,65;7,6;0,7442;0,7986;0,844;0,8712
X011770387442;X011770-387-442;66-7800 - FILTRO HIDRAULICO;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
X011788;1FX011788;INDICADOR DE RESTRICAO                            ;85437099;0,065;1,65;7,6;0,7442;0,7986;0,844;0,8712
X011788016357PR;1FX011788-016-357;A9795400545 INDICADOR DE RESTRICAO AR             ;85437099;0,065;1,65;7,6;0,7442;0,7986;0,844;0,8712
X011815316432;X011815-316-432;837091130 FILTRO DE OLEO DIESEL                   ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
X011927316432PR;1FX011927-016-432;V837091436 KIT FILTRO DE OLEO DIESEL              ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
X011941016197PA;1FX011941-016-197;AT481811 FILTRO AR COMPLETO                       ;84213100;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
X011999016458;X011999-016-458;ACW5333720 ABRACADEIRA METALICA                   ;73269090;0,05;1,65;7,6;0,7442;0,7986;0,844;0,8712
X012000016458;X012000-016-458;ACW5333730 ABRACADEIRA METALICA                   ;73269090;0,05;1,65;7,6;0,7442;0,7986;0,844;0,8712
X012001016458;X012001-016-458;ACW533374A ABRACADEIRA METALICA                   ;73269090;0,05;1,65;7,6;0,7442;0,7986;0,844;0,8712
X012002016458;X012002-016-458;ACW5333750 ABRACADEIRA METALICA                   ;73269090;0,05;1,65;7,6;0,7442;0,7986;0,844;0,8712
X012003016458;X012003-016-458;ACW5333760 ABRACADEIRA METALICA                   ;73269090;0,05;1,65;7,6;0,7442;0,7986;0,844;0,8712
X012005016458;X012005-016-458;ACW5333780 ABRACADEIRA METALICA                   ;73269090;0,05;1,65;7,6;0,7442;0,7986;0,844;0,8712
X012134316432;X012134-316-432;ACP0566280 CONJUNTO DE FILTROS DIESEL             ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
X012134316432PR;1FX012134-316-432;ACP0566280 CONJUNTO DE FILTROS DIESEL             ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
X012135316432PR;1FX012135-316-432;ACP0566290 KIT FILTRO DE OLEO DIESEL              ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
X012136316432;X012136-316-432;ACP0566310 KIT FILTRO DE OLEO DIESEL              ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
X012136316432PR;1FX012136-316-432;ACP0566310 KIT FILTRO DE OLEO DIESEL              ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
X018171;X018171-016-955;72211062 - INDICADOR DE RESTRICAO                 ;85437099;0,065;1,65;7,6;0,7442;0,7986;0,844;0,8712
X220033016697;X220033-016-697;INDICADOR VISUAL DE RESTRICAO, MECANICO           ;90262090;0;1,65;7,6;0,7986;0,7986;0,844;0,8712
X220074016697;X220074-016-697;INDICADOR VISUAL DE RESTRICAO, MECANICO           ;84798999;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
X220106016698;X220106-016-698;CONJUNTO SENSOR SEM FIO FILTRO DE AR              ;85176299;;;;;;;
X220184316140;X220184-316-140;KIT FILTRO OLEO DIESEL                            ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
X220184316140PR;1FX220184-316-140;KIT FILTRO DE OLEO DIESEL                         ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
X220185316140;X220185-316-140;KIT FILTRO OLEO DIESEL                            ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
X220186316140;X220186-316-140;KIT FILTRO OLEO DIESEL                            ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
X230010016140PR;1FX230010-016-140;KIT ELEMENTO FILTRANTE DE AR                      ;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
X230011016140PR;1FX230011-016-140;KIT ELEMENTO FILTRANTE DE AR                      ;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
X770037016170;X770037-016-170;INDICADOR DE RESTRICAO                            ;85437099;0,065;1,65;7,6;0,7442;0,7986;0,844;0,8712
X770050016170;X770050-016-170;INDICADOR DE RESTRICAO                            ;85437099;0,065;1,65;7,6;0,7442;0,7986;0,844;0,8712
X770062016170;X770062-016-170;INDICADOR RESTRICAO                               ;84798999;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
X770062016192;X770062-016-192;87673445 - INDICADOR ELETRICO                     ;84798999;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
X770062016192PR;1FX770062-016-192;87673445 - INDICADOR ELETRICO                     ;84798999;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
X770075016170;X770075-016-170;82029621 - INDICADOR RESTRICAO                    ;85437099;0,065;1,65;7,6;0,7442;0,7986;0,844;0,8712
X770088003720;X770088 003710;KIT PARA FILTRO DE AR COMPLETO                    ;84213100;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
X770132016140;X770132 003710;FILTRO DE AR COMPLETO, DESCARTAVEL                ;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
X770173000710;X770173    710;ELEMENTO FILTR. P/ FILTRO DE GASES IND.           ;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
X770317016190;X770317-016-190;279492A1 - IND. ELETRICO RESTRICAO;85437099;0,065;1,65;7,6;0,7442;0,7986;0,844;0,8712
X770317016192PR;1FX770317-016-192;279492A1 - IND. ELETRICO RESTRICAO                ;85437099;0,065;1,65;7,6;0,7442;0,7986;0,844;0,8712
